,text,label
7465,"I 'ave a
fresh fire laid there.",1
7466,"Mr. Craige told me you were h'expected.""",1
7467,"The living room always aroused Ted Rodgers' admiration, for it
represented his idea of comfort combined with good taste.",1
7468,"Craige had
a love of art and an appreciation of the beautiful and ample means to
gratify both.",1
7469,"In furnishing his house, he had spared no expense.",1
7470,"""Aunt Susan was very fond of this room,"" Kitty said as she wandered
about examining the paintings on the walls.",1
7471,"""She and Mr. Craige were
great cronies.",1
7472,"In fact,"" and Kitty's smile showed each pretty dimple,
""he was about the only man she approved of.""",1
7473,"""So she told me,"" Rodgers' smile was fleeting.",1
7474,"""I wasn't in her
good graces--"" he stooped to pick up the fire-tongs which Lambert
had inadvertently left lying on the floor before the brass fender
when hurrying to answer the front door bell.",1
7475,"""Your aunt gave me to
understand at our last interview that I was _persona non grata_.",1
7476,"Had
she lived,"" Rodgers paused and looked at Kitty, ""I imagine she would
have tried to turn you against me.""",1
7477,Kitty blushed.,1
7478,"""It wasn't you in particular,"" she began impulsively.",1
7479,"""Aunt Susan was frequently discourteous to my friends.",1
7480,"There were none
she liked when she found they--they--that is, that they liked me.""",1
7481,"She
laughed to cover her confusion.",1
7482,"""They wished to marry you--as I do--"" the words caught her unawares.",1
7483,"""Kitty, my darling,"" he pleaded.",1
7484,"""Don't turn from me; give me a chance.",1
7485,"I've loved you so silently, so deeply--"" his voice shook with feeling.",1
7486,"""You have grown to be my life--my religion--""

""Hush!""",1
7487,"""No; you must hear me, Kitty.""",1
7488,"He was pale with the intensity of his
emotion.",1
7489,"""I thought that I could be content just to see you--to be with
you; but it has gone beyond that.",1
7490,"I must _know_ if there is a chance
for me.",1
7491,"Is there, my dearest?",1
7492,"I know that I am unworthy--""

Kitty's heart was beating to suffocation as she turned bravely and
faced him.",1
7493,"She had flirted many a time before and had turned aside a
proposal with light-hearted banter, but her coquetry had deserted her
utterly.",1
7494,"""Ted!""",1
7495,she whispered.,1
7496,"""Kitty!""",1
7497,In an instant his arms were about her.,1
7498,"""Kitty!""",1
7499,"His voice
deepened.",1
7500,"""My best beloved--"" and as she raised her head to look into
his eyes their lips met in the first kiss of love.",1
7501,"Forgetful of all else save each other, the lovers were brought back
to the everyday world and their surroundings by a determined cough.",1
7502,"Looking hastily around, Kitty spied Charles Craige regarding them from
the doorway.",1
7503,"""Sorry to interrupt,"" he said dryly; then as Kitty ran to him, her eyes
like twin stars and the rich color mantling her cheeks, his manner
altered and his tone grew tender.",1
7504,"""Dear child, in so far as I may, I
give you a father's blessing.",1
7505,"Rodgers, you are to be congratulated,""
and his hearty handshake emphasized his words.",1
7506,"His eyes strayed to a
large portrait photograph of Mrs. Amos Parsons which was the chief
ornament on the mantel-piece.",1
7507,"""I can understand and appreciate your
happiness,"" he added.",1
7508,"""I hope some day soon to tell you I have won the
dearest woman in the world--""

""Except one--"" broke in Rodgers, glancing proudly at Kitty.",1
7509,"""Perhaps so,"" agreed Craige cheerily.",1
7510,"""And when is the engagement to be
announced?""",1
7511,"""Oh, don't say a word about it, please,"" Kitty begged; then, with a
quick shy glance at Rodgers, ""We must keep the secret until the mystery
surrounding Aunt Susan's death is solved.""",1
7512,"""It makes a double incentive to clear up the case,"" declared Rodgers.",1
7513,"""Come, Kitty, sit by the fire and I'll explain to Craige the errand
which brought us to see him to-night.""",1
7514,"Obediently, Kitty curled herself up on the big sofa which stood facing
the huge open fireplace.",1
7515,Her unhappy restlessness had deserted her.,1
7516,"In its stead a feeling of peace, of renewed courage and unutterable
happiness encompassed her, and she was content to sit idly by and watch
the two men.",1
7517,"As they stood with their backs to the fire, she was struck
by their distinguished appearance.",1
7518,"Craige, with his iron-grey hair and
dark moustache, was the handsomer of the two, but Kitty decided that
Rodgers' more rugged features, offset by the deep dimple, almost a
cleft in his chin, indicated the more determined character.",1
7519,"His dark
hair was inclined to curl, in spite of every effort on his part to keep
it straight, and Kitty liked its wavy appearance better than the severe
style which Craige preferred.",1
7520,"As Craige held a match to Rodgers' cigar
she was surprised by their similarity in height.",1
7521,"Had any one asked her
she would have said that Rodgers was the heavier and the taller by a
quarter of an inch.",1
7522,"""This afternoon,"" Rodgers had waited to commence his explanation of
their call until his cigar was drawing nicely.",1
7523,"""Kitty overheard an
unknown woman bribe Oscar to steal some papers which had belonged to
her aunt, Miss Susan Baird.""",1
7524,"""That is interesting,"" Craige pulled his mustache thoughtfully.",1
7525,"""You
say the woman was unknown.",1
7526,"Describe her appearance, Kitty.""",1
7527,"""I can't, for I did not see her,"" she explained.",1
7528,"""The woman had gone
when I looked into the garden, and Oscar with her.""",1
7529,"""Then you haven't questioned Oscar?""",1
7530,"""Oscar,"" Kitty spoke more slowly, ""according to Mandy, Oscar was on the
train to Front Royal this afternoon, but I can swear that it was Oscar
I heard; also the woman called him by name.""",1
7531,"""Then it must have been Oscar,"" Craige commented dryly.",1
7532,"""And Mandy lied
to you.""",1
7533,"""What could have been her object?""",1
7534,asked Kitty.,1
7535,"""She must realize that
we can trace Oscar's whereabouts.""",1
7536,"""That is already being done by the police,"" Rodgers put in quickly.",1
7537,"""I
called up Inspector Mitchell from your house, Kitty, while you were
upstairs getting your wraps, and told him that Oscar had disappeared.",1
7538,"He promised to try and locate the old man at once.""",1
7539,"""Good!""",1
7540,Craige's tone spoke his satisfaction.,1
7541,"""Now, as to the woman,
did her voice give you no clue to her identity, Kitty?""",1
7542,"""No, I could not place it--"" Kitty hesitated.",1
7543,"""But I am convinced that
I have heard her voice before.""",1
7544,"""Very likely,"" agreed Craige.",1
7545,"""It must have been some one who knew
your aunt, and therefore is probably acquainted with you, also.",1
7546,"Now,
what papers could she have wanted?""",1
7547,"""That is the question which has brought us to see you,"" Kitty
explained.",1
7548,"""Yesterday I gave you the contents of Aunt Susan's desk--""

""Her papers are here--"" As he spoke, Craige went over to a table and
pulling out one of the drawers, carried it back to the sofa and put
it down by Kitty.",1
7549,"""Hereafter I will keep all Susan's papers in my
office vault, now that I know some one is vitally interested in gaining
possession of them.""",1
7550,"""Have you looked them over?""",1
7551,questioned Rodgers.,1
7552,Craige nodded assent.,1
7553,"""They are receipted bills for taxes, marketing,
and so forth.",1
7554,"See, Kitty,"" holding up a bundle neatly tied with red
tape.",1
7555,"""Your aunt was very methodical.""",1
7556,"""She was indeed,"" Kitty sighed as she untied one of the bundles.",1
7557,"""Suppose we each take a package and run through it.""",1
7558,"Silence prevailed while the packages were being opened and gone over
with a thoroughness which omitted nothing.",1
7559,"Kitty's nimble fingers made
quicker work of the knotted red tape and therefore to her fell the last
bundle in the drawer.",1
7560,"As she turned over the commonplace receipted
bills, most of them for groceries and coal, she thought bitterly of
the frugality which she and her aunt had needlessly practiced, and of
the years she had spent in denying herself pleasures which the average
American girl accepts, not as luxuries, but as necessities.",1
7561,"Expert
bank officials had estimated the negotiable securities and money left
by her aunt as totalling over eight hundred thousand dollars--nearly a
million--and her aunt had lived a life of genteel poverty during all
the years that Kitty could remember.",1
7562,"As Kitty sorted the bills in her lap, a small envelope, yellow and worn
with age, tumbled out.",1
7563,"She opened it and, unfolding the old-fashioned
note paper, read the cramped penmanship with some difficulty.",1
7564,"""This is evidently a love letter addressed to Aunt Susan,"" she
exclaimed.",1
7565,"""Listen,"" and she read aloud:

                              RICHMOND, VA., April 1, 1867.",1
7566,"MY DARLING SUSAN:

  I have called upon your mother and disclosed my affection for you, and
  she has graciously given me permission to marry you.",1
7567,I hope that I may never meet with your disapprobation.,1
7568,"Transported with joy and expectation, I am

                              Your fond lover,
                                   JAMES LEIGH WALLACE.",1
7569,Kitty looked at her companions in wide-eyed astonishment.,1
7570,"""James Leigh
Wallace,"" she repeated.",1
7571,"""Who could that be?""",1
7572,"""Leigh Wallace's father,"" Rodgers replied.",1
7573,"""I knew the old man.",1
7574,"But--""
he paused, ""that James Leigh Wallace married Colonel Holt's sister,
Anne Holt.""",1
7575,Craige completed his examination of old receipts and retied the bundle.,1
7576,"""Do you suppose, Kitty, that your aunt could have been secretly
married?""",1
7577,he asked.,1
7578,"For answer Kitty held up a small object and a newspaper clipping which
she had taken a second before from the envelope containing the love
letter.",1
7579,"""It is a withered rose,"" she said softly, holding it out in the palm
of her hand.",1
7580,"""And this--"" she opened the clipping--""the notice of the
marriage in San Francisco of Anne Holt to James Leigh Wallace, on April
1, 1869.""",1
7581,She looked up in wonder.,1
7582,"""See, here at the bottom of the
clipping is written one word in Aunt Susan's handwriting--'jilted!'""",1
7583,Craige was the first to speak.,1
7584,"""It is not surprising that Miss Susan Baird hated young Leigh Wallace,""
he remarked quietly.",1
7585,"""She was not the type of woman to forgive an
injury or forget an insult.""",1
7586,"CHAPTER XVI

A STARTLING ENCOUNTER


Ted Rodgers ran down the three steps leading to the _porte-coch�re_ of
""Hideaway,"" and opened the door of his car.",1
7587,"""Wouldn't you like to drive?""",1
7588,"he asked, turning to Kitty standing in
the doorway with Charles Craige.",1
7589,Kitty's hesitation was brief.,1
7590,"""Indeed I would!""",1
7591,she exclaimed.,1
7592,"""I feel all keyed up--""

Craige smiled indulgently.",1
7593,"""Get as much pleasure as you can,"" he
advised.",1
7594,"""You deserve the good things of life, Kitty.",1
7595,"Now, put your
aunt's tragic death out of your mind--for to-night, at least,""
observing her sober expression.",1
7596,"""I will see you to-morrow and we will
make a further search among your aunt's belongings for the papers
wanted so mysteriously.",1
7597,"Rodgers, take good care of her,"" and he waved
his hand in farewell as Kitty started the car down the driveway.",1
7598,"Craige's picturesque cottage, ""Hideaway,"" concealed from its neighbors
by tall box hedges, was located on a street near Chevy Chase Circle,
and, as their car made the turn around it, Rodgers bent closer to Kitty.",1
7599,"""Let's run through Rock Creek Park,"" he coaxed.",1
7600,"""It isn't very much
further, and--"" his voice grew very tender.",1
7601,"""I want so to talk to you
all by yourself.""",1
7602,Kitty wavered a moment in doubt.,1
7603,"She had promised Mandy to return
within the hour--but she had already stayed more than an hour at her
godfather's home.",1
7604,Probably Mandy had long since gone to bed.,1
7605,"Rodgers'
hand on her's settled her hesitation as, with tender clasp, he turned
the steering wheel toward the road leading into the park.",1
7606,"The heavy wind of the early evening had died down and as they sped
down the moonlit road Kitty's cup of happiness seemed filled to the
brim.",1
7607,"They drove in silence--the silence of perfect companionship and
understanding--each content with the other's presence and their thought
of one another.",1
7608,"""Stop here a moment; the view over the Park is wonderful.""",1
7609,"Rodgers
leaned forward and pushed up the windshield to the farthest limit.",1
7610,"""You
can see better now.""",1
7611,"But when Kitty slowed down at the side of the road
she found him regarding her and not the moonlight on the rolling hills
and valley before them.",1
7612,"""You meant it, Kitty; you _do_ care for me?""",1
7613,he asked wistfully.,1
7614,"""Really care?""",1
7615,Kitty's soft laugh held happiness behind it.,1
7616,"""I care so much--"" her
voice dropped to a mere whisper and he had to lean still closer to
catch what she said.",1
7617,"""My love is yours, always--always.""",1
7618,Rodgers held her in close embrace.,1
7619,"""My beloved,"" he murmured and he
kissed her with a fervor which left her breathless.",1
7620,"""Ted,"" she said, a little later.",1
7621,"""Aunt Susan's love letter haunts me.",1
7622,"It told a pitiful story.""",1
7623,He nodded soberly.,1
7624,"""Perhaps that is what warped her nature,"" he
suggested.",1
7625,"""James Leigh Wallace was an out-and-out scoundrel.",1
7626,"He
gambled his soul away--anything to gain money to lose in some gambling
hell.""",1
7627,"""I never heard of him before,"" she replied.",1
7628,"""Now I understand Aunt
Susan's antipathy to his son.",1
7629,I thought it unreasoning dislike.,1
7630,"Leigh--"" she hesitated.",1
7631,"""I've been so jealous of Leigh,"" Rodgers confessed.",1
7632,"""Every one thought
you were engaged.""",1
7633,"""People are such idiots!""",1
7634,"she ejaculated, then added almost in a
whisper, ""It was always you, dear, never Leigh, that I cared for.",1
7635,"He
was with me because--because Nina Potter and I were together.""",1
7636,A low whistle escaped Rodgers.,1
7637,"""By jove!""",1
7638,he exclaimed.,1
7639,"""I did hear
some time ago that Leigh was attentive to a Miss Underwood--it never
dawned on me that she was the one who married Ben Potter.""",1
7640,"""Did you know Leigh very well in San Francisco?""",1
7641,asked Kitty.,1
7642,"""Pretty well, before he entered the army--civilian appointment, you
know,"" he added.",1
7643,"""I used to see him frequently at Mrs. Parsons' home
in San Francisco.",1
7644,"By the way, Ben was a great friend of hers in those
days.""",1
7645,"""Who, Mrs.",1
7646,"Parsons--?""",1
7647,quickly.,1
7648,"""Yes--some people thought she might marry him.""",1
7649,Kitty smiled.,1
7650,"""The idea is droll,"" she commented.",1
7651,"""Ben has chosen a
much more suitable wife.",1
7652,"I cannot imagine Mrs. Parsons and Ben in love
with each other; they are such opposite natures.",1
7653,"But, dear,"" turning
troubled eyes toward him, ""you say Mrs. Parsons and Leigh were good
friends--there's something I must tell you.",1
7654,"Just vague suspicions,"" she
hesitated.",1
7655,"""I cannot bear to be disloyal--to harbor suspicions against
a man I have called my friend, but--"" she took from her pocket a piece
of mauve-colored paper--""I lunched with Leigh to-day at the Shoreham
and our waiter slipped this paper into his hand.",1
7656,"Leigh carelessly
dropped it on my doorstep, and not realizing what I was doing, I read
it.""",1
7657,"Rodgers took the paper and, holding it under the dash-light, peered at
the writing.",1
7658,"""Leigh, you are watched,"" he read the words aloud and then
reversed the paper.",1
7659,"""There is nothing else on it,"" Kitty explained.",1
7660,"""But the message is in
Mrs. Parsons' handwriting.""",1
7661,In the darkness Kitty failed to see Rodgers' odd expression.,1
7662,"After
waiting vainly for some comment, she added, ""Do you suppose that Mrs.
Parsons suspects Leigh is in some way responsible for Aunt Susan's
death?""",1
7663,"""That might be inferred.""",1
7664,"Rodgers folded the paper and placed it
carefully in his leather wallet.",1
7665,"""With your permission, I'll keep this.""",1
7666,"""Certainly, Ted.""",1
7667,Kitty put her foot on the self-starter.,1
7668,"""I am only
too thankful to give it to you and to have you, dear, to confide in.""",1
7669,He returned her warm handclasp with a grip that hurt.,1
7670,"""But, Ted, how is
it that Mrs. Parsons knows that the police are watching Leigh?""",1
7671,"""The police?""",1
7672,echoed Rodgers.,1
7673,"""Oh, ah, yes.",1
7674,"Perhaps she has had
another call from Inspector Mitchell; I saw him coming away from there
yesterday.""",1
7675,"""But why in the world should he confide in Mrs.",1
7676,"Parsons?""",1
7677,"""I don't know--"" Rodgers was frowning in the darkness, and Kitty,
intent on starting the car, did not notice the alteration in his voice.",1
7678,"""I don't know why any one puts trust in Mrs.",1
7679,"Parsons.""",1
7680,"""Why, Ted!""",1
7681,Kitty looked at him in surprise.,1
7682,"""I never knew you disliked
Mrs.",1
7683,"Parsons.""",1
7684,"""I have no use for her,"" he admitted.",1
7685,"""I never did like cats--even your
Mouchette.""",1
7686,"""Imagine putting Mrs. Parsons in a class with Mouchette,"" Kitty
chuckled, then grew grave.",1
7687,"""Ted, you don't suppose, really suppose,
that Leigh could have killed Aunt Susan, a defenceless old lady.""",1
7688,"""With a serpent's tongue.""",1
7689,"The words were no sooner spoken than Rodgers
regretted them.",1
7690,"""Forgive me, darling--""

""I know poor Aunt Susan was not loved--.""",1
7691,A sigh escaped Kitty.,1
7692,"""Can it
be that Aunt Susan quarreled with Leigh over his father's treatment of
her--""

""It might be,"" Rodgers' tone was grave.",1
7693,"""But so far we do not even know
that Leigh was at your house on Sunday afternoon.",1
7694,"Don't brood over
the tragedy, Kitty: forget it, for to-night, at least.",1
7695,"Here's a clear
stretch of road ahead--step on the gas.""",1
7696,"Instinctively, Kitty followed his suggestion and the car shot ahead.",1
7697,"The wind fanned their cheeks through the opened windshield, and Kitty
was conscious of a feeling of exhilaration as they tore onward,
gathering speed with each throb of the powerful engine.",1
7698,"In the distance
Kitty descried a car approaching and dimmed her headlights.",1
7699,"The
courtesy was not returned; instead a spotlight swung directly on them
and Kitty, blinded by the glare, swerved to the right as the oncoming
car swept up.",1
7700,"She heard a deafening report, something swished by her,
and the car raced up the road they had just traversed.",1
7701,"Checking the speed of her own car, Kitty swung it back into the center
of the road and turned, white-lipped, to Rodgers.",1
7702,"""How dare they drive like that!""",1
7703,she gasped.,1
7704,"""They must be drunk or
cra--"" Her voice failed her at sight of Rodgers sitting huddled back in
the car--there was something unnatural in his pose which chilled the
blood in her veins.",1
7705,"""Ted!""",1
7706,Her call met with no response.,1
7707,"Slowly she put out her hand and touched his shoulder; then her hand
crept upward to his face and forehead.",1
7708,"What she touched felt moist
and sticky.",1
7709,"She jerked her hand downward so that the light from the
dash-lamp fell upon it.",1
7710,It was covered with blood.,1
7711,"There was a sound of a thousand Niagaras roaring in her ears as she
brought the roadster to a standstill and turned to Rodgers.",1
7712,"Bending
down she pressed her ear over his heart--its feeble beat reassured
her--he was still alive.",1
7713,Kitty searched frantically for her handkerchief and for his.,1
7714,"Tying
them together she bound his wound as best she could; then with
compressed lips and in breathless haste she started the car headlong
for Washington.",1
7715,"As they tore madly down the road, one question only
throbbed through her aching head:

Who had shot her lover?",1
7716,"CHAPTER XVII

""K.",1
7717,"B.""",1
7718,"Inspector Mitchell looked at the policeman standing in front of his
desk with approval.",1
7719,"""You have done well, Donovan,"" he exclaimed.",1
7720,"""Exactly at what hour was Major Leigh Wallace seen leaving 'Rose Hill'
on Sunday afternoon?""",1
7721,"""Mrs. Murray claims that it was about five o'clock or a little after,""
Donovan replied, consulting his notes.",1
7722,"""And why hasn't she reported this before?""",1
7723,"""She's been ill with the grippe, and all news of the murder was kept
from her,"" the policeman answered.",1
7724,"""She told her boy to-day, after
learning about Miss Baird's death, to watch for me when I was on my
beat.",1
7725,I went over to see her the moment my relief came.,1
7726,"It wasn't an
hour ago,"" looking at the office clock which registered half-past nine,
""Mrs. Murray said she would be glad to talk to you to-morrow, but
to-night she feels too weak.""",1
7727,"""Which is her house?""",1
7728,"""The one next to the Baird mansion on the east--this way--"" Donovan
moved his hands about to demonstrate his sense of direction.",1
7729,"""It's the
house you have to pass to return to Washington.""",1
7730,"""Was Major Wallace in his car on Sunday afternoon?""",1
7731,"""No, sir, he was walking.""",1
7732,"Donovan waited a moment before adding, ""Mrs.
Murray swears she knows Major Wallace well by sight; that she's seen
him too often waiting for Miss Kitty Baird to be mistaken.",1
7733,"She was just
stepping into her front walk when the Major brushed by her in such a
devil of a hurry that he nearly knocked her down.""",1
7734,"Mitchell closed the drawers of his desk, locked them, and arose.",1
7735,"""That
is all now, Donovan,"" he said.",1
7736,"""Report at once if you obtain any
further information.",1
7737,"Don't wait to come in person, telephone.""",1
7738,"""All right, Inspector,"" and saluting, Donovan hurried away.",1
7739,"The door
had hardly closed after him before it opened to admit a plain clothes
detective.",1
7740,"""Well, Welsh, what luck?""",1
7741,Mitchell asked eagerly.,1
7742,"""An old colored man did board the three o'clock train this afternoon
for Front Royal, Inspector,"" he reported.",1
7743,"""The gatekeeper and one of
the porters declared that he answered the description you furnished.""",1
7744,"""Was a woman with him?""",1
7745,"""No, sir; not that I can find out.",1
7746,"Every one swears that the old man
was alone.""",1
7747,Mitchell considered the answer in silence.,1
7748,"""There is nothing for it but
a trip to Front Royal,"" he said finally.",1
7749,"""Go there, Welsh, and find out
if Oscar Jackson arrived there to-day on the _three o'clock_ train--no
later train, mind you--from Washington.",1
7750,"I understood Mr. Rodgers to
say that Oscar is from Front Royal and has relatives living in its
vicinity.",1
7751,"Therefore he is known and I don't anticipate that you will
have difficulty in locating him.",1
7752,"Keep me informed by telephone.""",1
7753,"""Very good, Inspector.""",1
7754,"Welsh paused half way to the door as a thought
struck him.",1
7755,"""Did you get a message from Mr. Benjamin Potter?""",1
7756,"""No.",1
7757,"What did he want?""",1
7758,"""He didn't say.""",1
7759,Welsh again started for the door.,1
7760,"""Just asked to have
you call him up.",1
7761,"Wasn't his wife one of the witnesses at the Baird
inquest?""",1
7762,"""She was--"" Mitchell was already reaching for the telephone directory.",1
7763,"""As you go out, Welsh, tell Allen to bring my car around at once.""",1
7764,"Getting the Potter apartment on the telephone was more difficult than
Mitchell expected; the naturalist used a private wire and it was only
by virtue of his office that Mitchell was supplied with the number by
""Information.""",1
7765,"Another wait ensued as Central claimed the wire ""busy,""
and it was with perceptible irritation that the Inspector answered the
hoarse, ""Hello,"" that finally responded to his repeated calls.",1
7766,"""Can I speak to Mr.",1
7767,"Potter?""",1
7768,he asked.,1
7769,"""Mr. Potter is out--"" a violent cough interrupted the speaker.",1
7770,"""Is
there any message?""",1
7771,"""Who is speaking?""",1
7772,"""Mrs.",1
7773,"Potter.""",1
7774,"""I beg pardon, Madam.""",1
7775,Mitchell moderated his voice.,1
7776,"""This is Detective
Headquarters--Inspector Mitchell on the 'phone.",1
7777,"Your husband left word
for me to telephone to him.",1
7778,"Do you know what he wished?""",1
7779,"""No.""",1
7780,The curtness of her tone annoyed Mitchell.,1
7781,"""When will your husband return?""",1
7782,"he asked, raising his voice.",1
7783,"""Very soon, I imagine.""",1
7784,"There was a pause, and Mitchell concluded she
was consulting her watch, for she went on, ""It is nearly ten o'clock.",1
7785,"Shall I have Mr. Potter call you?""",1
7786,Mitchell considered before replying.,1
7787,"""No.",1
7788,"I may have to go out, so I
will ring him up.",1
7789,"Thank you, Madam; good night.""",1
7790,"He barely caught her
hoarsely echoed ""Good night,"" before hanging up the receiver.",1
7791,"Mitchell paused to jot down the Potters' telephone number in his
notebook, then, securing his hat and overcoat, made for the street.",1
7792,"Only pausing to exchange a hasty greeting with a brother officer, he
jumped into the police car.",1
7793,"""The Baird house in Georgetown, Allen,"" he directed, and sat in
impatient silence as they whirled through the city streets.",1
7794,"He was
tired of inaction.",1
7795,"Whatever the hour he could not rest until he had
interviewed Kitty Baird.",1
7796,"Mitchell had gained his promotion to inspector
through ability, backed by dogged determination.",1
7797,"He had early decided
that the mystery of Miss Baird's murder could best be solved through
watching Kitty Baird and, as he had expressed it earlier that evening
to Coroner Penfield, ""wringing the truth from her.""",1
7798,"""She benefited by her aunt's death and, by heaven, she is the only one
living who did,"" he had declared.",1
7799,"""And it stands one hundred to one
that if she doesn't actually know who bumped her aunt off, she can make
a mighty accurate guess.""",1
7800,"Mitchell's temper did not cool down on his arrival at ""Rose Hill,"" but
on the contrary gathered heat as he stood before the front door and
rang the bell with increasing vigor as the minutes lengthened.",1
7801,"The door
was finally opened a tiny bit, and through the crack a pair of beady
black eyes peered at him in the uncertain light.",1
7802,"""Who's dar?""",1
7803,"demanded Mandy, her trembling tones belying her
belligerent attitude as she braced herself so as to shut the door in
case the caller pushed against it.",1
7804,"""Inspector Mitchell,"" the latter announced briefly.",1
7805,"""Let me in, Mandy.""",1
7806,"Slowly the door was pulled open, but it was not until the old servant
could distinguish Mitchell's features with the aid of the hall light
that she stepped aside and allowed him to enter.",1
7807,"""What yo' want?""",1
7808,she asked.,1
7809,"""To see Miss Kitty Baird.""",1
7810,"""At this time o' night?""",1
7811,in scandalized surprise.,1
7812,"""That's all right about the hour,"" with marked impatience.",1
7813,"""Go tell her
I am here.""",1
7814,"Mandy wavered--the power of the law as represented by a policeman, not
to mention an inspector, loomed large in her vision.",1
7815,"""Miss Kitty am out,"" she announced briefly.",1
7816,"""At this hour?""",1
7817,Mitchell smiled skeptically.,1
7818,"""Go call her, Mandy.""",1
7819,"""'Deed I'se tellin' yo' de truff,"" she protested.",1
7820,"""She went out wif
Mister Edward Rodgers early in de evenin', an' she ain't come back,
'cause I'se been awaitin' up fo' her.""",1
7821,"Mitchell stared at Mandy, then, putting out his hand, shut the front
door.",1
7822,"""Go to bed,"" he said, not unkindly.",1
7823,"""I'll wait here and let Miss Baird
in when she returns.""",1
7824,But Mandy did not budge.,1
7825,"""Yo' means well,"" she said, somewhat
mollified.",1
7826,"""But I cain't go to bed 'till Miss Kitty gets in.",1
7827,"If yo'
care to set awhile, come right in to de lib'ry.""",1
7828,Mitchell stopped her as she turned to go down the hall.,1
7829,"""Let me stay in
the parlor,"" he said.",1
7830,"""I can see Miss Baird and Mr. Rodgers when they
drive up.",1
7831,"I wish to speak to Mr. Rodgers as well as Miss Baird, and he
may leave without entering the house.""",1
7832,Mandy retraced her steps to a closed door.,1
7833,"""De parlor's been kep' shut
up so long I 'spects yo'll freeze,"" she said.",1
7834,"""Dar ain't much heat
comes in hyar from de furnace.""",1
7835,"""That's all right; I'll keep on my overcoat.""",1
7836,"Mitchell stepped briskly
into the room.",1
7837,"""Let me light the gas, Mandy,"" as the old servant
fumbled with the gas fixture, stiffened from lack of use.",1
7838,"""Run along,
now.""",1
7839,"""Yes, sir,"" but Mandy lingered by the door.",1
7840,"""I'll be up in Miss Kitty's
bedroom--jes' fetch a yell ef yo' needs me, Mister Inspector.""",1
7841,"As he listened to Mandy's halting footsteps growing fainter and fainter
as she climbed wearily upstairs, Mitchell contemplated the large
square room filled with ""period"" furniture.",1
7842,"The old brocades were
shabby and the rugs worn, but there was an indefinable atmosphere of
the refinement of a bygone generation which time and neglect had not
destroyed.",1
7843,"Mitchell raised the shades in the windows overlooking Q Street and
peered outside.",1
7844,"No automobile except his own, waiting at the curb,
was in sight.",1
7845,"Satisfied on that point, he opened the window ever so
slightly that he might be sure and hear a car drive up to the door, and
then, to occupy his time, he wandered about the room and examined the
many pieces of bric-a-brac on the mantel and in cabinets.",1
7846,One cabinet in particular attracted his attention.,1
7847,"It was a fine piece
of Florentine workmanship and remarkably well preserved.",1
7848,"The floor
of the cabinet held miniatures of, presumably, ancestors of Miss
Susan Baird, and after a cursory glance at them, Mitchell scanned the
articles on the glass shelves.",1
7849,"A set of carved ivory chessmen awoke his
admiration and observing that the key was in the door of the cabinet he
opened it.",1
7850,"After examining the little chessmen, he turned his attention
to the ivory checkers and then to the two ivory cups for holding dice.",1
7851,"The carving on them was very fine and to see them better Mitchell
carried them to the gas light.",1
7852,"Glancing at the red dice cup, he was surprised to find cotton stuffed
inside it.",1
7853,"Setting down the other cup, Mitchell pulled out the layer
of cotton and found a small bottle standing upright.",1
7854,"It was held in the
center of the cup by cotton packed around it.",1
7855,"Drawing out the bottle he
held it up to the light.",1
7856,It was almost empty.,1
7857,"Mitchell pulled out the
glass stopper and sniffed at the contents.",1
7858,"A distinct smell of bitter
almonds caused him to draw in his breath sharply.",1
7859,"""Prussic acid!""",1
7860,he muttered.,1
7861,"""By God!",1
7862,"And Miss Susan Baird was poisoned
with a dose of it.""",1
7863,There was no label on the small phial.,1
7864,"Taking out his handkerchief
Mitchell replaced the glass stopper, and wrapped his handkerchief
about the phial.",1
7865,"Putting it carefully in his pocket, he paused for a
moment to take another look at the dice cups, then replaced them in the
cabinet.",1
7866,"He and two of his assistants had made a complete and searching
examination of the parlor immediately after the discovery of the crime.",1
7867,"Mitchell was willing to swear that neither cotton nor phial had been in
the dice cup then.",1
7868,Who had hidden the incriminating evidence there?,1
7869,"Who
had had the opportunity to do so?",1
7870,"Kitty Baird....

Mitchell frowned heavily as he ran over in his mind the list of callers
at the Baird home since the tragedy became known.",1
7871,"The house was under
surveillance and he felt confident no one had evaded the watchful eyes
of his operatives.",1
7872,"He dismissed the majority of callers--friends
and acquaintances who had left cards and letters of condolence--and
his thoughts centered on those whom old Oscar had admitted--Charles
Craige, Mr. and Mrs. Benjamin Potter, Edward Rodgers, and Major Leigh
Wallace--but to the best of his knowledge the Major had _not_ been
inside the Baird house.",1
7873,"He had seen Kitty and Wallace arrive that
afternoon, but Wallace had departed without entering; therefore, he
could not have had an opportunity to secrete the bottle of poison in
the ivory dice cup.",1
7874,"But Mitchell's puzzled expression did not lighten, instead it deepened.",1
7875,"He was wrong, Wallace had been in the house after the discovery of
the murder, for he had accompanied Dr. Leonard McLean to the house
on Monday morning.",1
7876,"Could the young officer have slipped unseen into
the parlor and concealed the bottle of poison while he, Mitchell, and
Coroner Penfield were superintending the removal of Miss Baird's body
from the library to her bedroom?",1
7877,Bah!,1
7878,the idea was absurd.,1
7879,"A man would not return to the scene of a
murder with incriminating evidence in his pocket when he had had
hours in which to throw away the poison without arousing suspicion.",1
7880,"But supposing Wallace had, in the horror of the moment, forgotten the
bottle?",1
